gene_or_promoter	start	end	strand	class	genes_in_TU	start_if_select_as_start	cannot_as_start	Uniprot	Description	Gene	Cellular protein location (according to www.uniprot.org)	A14.07036	A14.07037	A14.07038	cumulativeMass	iBAQ_W3110	iBAQ_W3110_cumulative_abundance	iBAQ_Step04	iBAQ_Step04_cumulative_abundance	iBAQ_Step05	iBAQ_Step05_cumulative_abundance	iBAQ_Step09	iBAQ_Step09_cumulative_abundance	iBAQ_Step10	iBAQ_Step10_cumulative_abundance
b1094	1151615	1151851	1	gene		1151615	0					4.591655779049254e-07			49.42152890209399	-8.183979433198816e-07	0.2232740536169941	-3.5644883571869115e-07	0.2259667671696103	-0.0	0.22554561128742937	-0.0	0.21238157198862795	-0.0	0.210484887314338
b1095	1151939	1153180	1	gene		1151939	0	P0AAI5	3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Escherichia coli (strain K12) GN=fabF PE=1 SV=2	fabF	Cytoplasm	0.13197013469617705	0.13685322252820695	0.1413608261020681	49.42152936125957	0.0006546977081041629	0.22327323521905076	0.0006222858385266153	0.22596641072077459	0.0006853055229193377	0.22554561128742937	0.0006814084406287257	0.21238157198862795	0.000651545776256612	0.210484887314338
b1096	1153300	1154109	1	gene		1153300	0	P28305				4.591655779049254e-07			49.55349949595574	1.3291478697497195e-05	0.22392793292715493	2.054882669471712e-06	0.2265886965593012	2.575908849930423e-06	0.2262309168103487	2.742351746777602e-06	0.21306298042925667	2.361370164669918e-06	0.21113643309059463
b1097	1154112	1155134	1	gene		1154112	0	P28306				4.591655779049254e-07			49.55349995512132	8.777816401713146e-06	0.22394122440585243	2.9862251232942318e-06	0.22659075144197066	3.7047113010693395e-06	0.22623349271919863	5.328434080988737e-06	0.21306572278100344	2.554152673315115e-06	0.2111387944607593
b1098	1155124	1155765	1	gene		1155134	0	P0A720				4.591655779049254e-07			49.5535004142869	3.9091583301097875e-05	0.22395000222225414	4.7561762019714657e-05	0.22659373766709395	4.1860941413007325e-05	0.2262371974304997	5.159422183391793e-05	0.21307105121508443	5.092133257209167e-05	0.21114134861343262
b1099	1155762	1156766	1	gene		1155765	0	P28631				4.591655779049254e-07			49.55350087345247	-8.183979433198816e-07	0.22398909380555523	-3.5644883571869115e-07	0.22664129942911368	-0.0	0.2262790583719127	-0.0	0.21312264543691836	-0.0	0.2111922699460047
b1100	1156777	1157574	1	gene		1156777	0	P0AFQ7				4.591655779049254e-07			49.55350133261805	1.874325790237642e-05	0.2239882754076119	2.840846930702041e-05	0.22664094298027795	2.39566161149132e-05	0.2262790583719127	2.9467502594591827e-05	0.21312264543691836	2.702134570382755e-05	0.2111922699460047
PM0-1302	1157626	1157868	1	promoter	[b1101]	1157626	0					4.591655779049254e-07			49.55350179178362	-8.183979433198816e-07	0.22400701866551428	-3.5644883571869115e-07	0.22666935144958497	-0.0	0.2263030149880276	-0.0	0.21315211293951294	-0.0	0.21121929129170852
b1101	1157869	1159302	1	gene		1157869	0					4.591655779049254e-07			49.5535022509492	-8.183979433198816e-07	0.22400620026757095	-3.5644883571869115e-07	0.22666899500074925	-0.0	0.2263030149880276	-0.0	0.21315211293951294	-0.0	0.21121929129170852
b1102	1159362	1161551	-1	gene		1159362	0	P16869	FhuE receptor OS=Escherichia coli (strain K12) GN=fhuE PE=1 SV=2	fhuE	Cell outer membrane	0.002260291067906068	0.002508921531658947	0.0036772237692015352	49.553502710114785	4.152870707038885e-05	0.22400538186962762	1.9586380537806993e-05	0.22666863855191352	5.648621876416336e-06	0.2263030149880276	8.514054788151843e-06	0.21315211293951294	6.26757154784687e-06	0.21121929129170852
PM0-2761	1161552	1161647	-1	promoter	[b1102]	1161552	0					4.591655779049254e-07			49.55576300118268	-8.183979433198816e-07	0.224046910576698	-3.5644883571869115e-07	0.22668822493245133	-0.0	0.226308663609904	-0.0	0.2131606269943011	-0.0	0.21122555886325636
b1103	1161885	1162244	1	gene		1161885	0	P0ACE7				4.591655779049254e-07			49.55576346034825	0.00046715436528505877	0.22404609217875468	0.0005378094018436225	0.2266878684836156	0.0004695264294336628	0.226308663609904	0.000339851027422309	0.2131606269943011	0.00037790868991122167	0.21122555886325636
b1104	1162247	1162624	1	gene		1162247	0	P75946				4.591655779049254e-07			49.55576391951384	-8.183979433198816e-07	0.22451324654403973	-3.5644883571869115e-07	0.22722567788545922	-0.0	0.22677819003933766	-0.0	0.21350047802172342	-0.0	0.21160346755316758
b1105	1162638	1163279	1	gene		1162638	0	P0AB38	Penicillin-binding protein activator LpoB OS=Escherichia coli (strain K12) GN=lpoB PE=1 SV=1	lpoB	Cell outer membrane	0.0259018735618867	0.026320014478869697	0.027727393419254124	49.555764378679406	0.00031570064654799334	0.2245124281460964	0.0002907961338759449	0.2272253214366235	0.0002094557501060903	0.22677819003933766	0.0001956182508394931	0.21350047802172342	0.00019782941629154624	0.21160346755316758
b1106	1163260	1164084	1	gene		1163279	0	P75948				4.591655779049254e-07			49.5816662522413	-8.183979433198816e-07	0.22482812879264438	-3.5644883571869115e-07	0.22751611757049944	-0.0	0.22698764578944375	-0.0	0.21369609627256292	-0.0	0.21180129696945912
b1107	1164095	1165120	1	gene		1164095	0	P75949				4.591655779049254e-07			49.58166671140688	2.866529346262523e-05	0.22482731039470105	4.2361025685533964e-05	0.22751576112166372	4.233505055053793e-05	0.22698764578944375	5.1375787662130894e-05	0.21369609627256292	4.116756706417314e-05	0.21180129696945912
b1108	1165143	1165685	1	gene		1165143	0	P0A8E1				4.591655779049254e-07			49.58166717057245	0.00024627496430178246	0.22485597568816368	0.00031341059355934525	0.22755812214734925	0.0002740792046638545	0.2270299808399943	0.00021897256445884507	0.21374747206022504	0.0002346447158162024	0.2118424645365233
PM00218	1165992	1166084	1	promoter	[b1109]	1165992	0					4.591655779049254e-07			49.581667629738035	-8.183979433198816e-07	0.22510225065246547	-3.5644883571869115e-07	0.2278715327409086	-0.0	0.22730406004465814	-0.0	0.2139664446246839	-0.0	0.2120771092523395
b1109	1166085	1167389	1	gene		1166085	0	P00393	NADH dehydrogenase OS=Escherichia coli (strain K12) GN=ndh PE=1 SV=2	ndh	Cell membrane	0.04814235449963498	0.05330603683203705	0.05204482740622854	49.581668088903605	0.0001676600504133342	0.22510143225452214	0.00011896668456448768	0.22787117629207287	9.00373087277515e-05	0.22730406004465814	0.00013216308091157494	0.2139664446246839	0.00010740905163710026	0.2120771092523395
b1110	1167599	1168138	1	gene		1167599	0	P0AB35				4.591655779049254e-07			49.629810443403244	1.3291478697497195e-05	0.22526909230493547	2.238775477223717e-06	0.22799014297663736	1.378702884354581e-05	0.2273940973533859	1.162883175275174e-05	0.21409860770559547	1.508962794422903e-05	0.2121845183039766
b1111	1168200	1168832	-1	gene		1168200	0	P75952				4.591655779049254e-07			49.62981090256882	-8.183979433198816e-07	0.22528238378363297	-3.5644883571869115e-07	0.2279923817521146	-0.0	0.22740788438222945	-0.0	0.21411023653734823	-0.0	0.21219960793192083
PM0-36234	1168833	1168844	-1	promoter	[b1111]	1168833	0					4.591655779049254e-07			49.62981136173439	-8.183979433198816e-07	0.22528156538568964	-3.5644883571869115e-07	0.22799202530327886	-0.0	0.22740788438222945	-0.0	0.21411023653734823	-0.0	0.21219960793192083
PM0-44753	1169019	1169072	1	promoter	[b1112]	1169019	0					4.591655779049254e-07			49.629811820899974	-8.183979433198816e-07	0.2252807469877463	-3.5644883571869115e-07	0.22799166885444314	-0.0	0.22740788438222945	-0.0	0.21411023653734823	-0.0	0.21219960793192083
b1112	1169073	1169330	1	gene		1169073	0	P0AB40	Multiple stress resistance protein BhsA OS=Escherichia coli (strain K12) GN=bhsA PE=1 SV=1	bhsA	Cell outer membrane	0.003265992506520156	0.002274733644412107	0.0015970923844949195	49.629812280065536	3.5127692523361415e-05	0.22527992858980297	0.00022508718011086948	0.2279913124056074	1.4752873823366972e-05	0.22740788438222945	1.7533319866384837e-05	0.21411023653734823	1.5152148530139665e-05	0.21219960793192083
b1113	1169412	1170374	-1	gene		1169412	0	P75954	Probable L,D-transpeptidase YcfS OS=Escherichia coli (strain K12) GN=ycfS PE=1 SV=1	ycfS	Periplasm	0.001158072163636334	0.0018494828671219829	0.0010686979043299076	49.63307827257206	-8.183979433198816e-07	0.22531505628232634	-3.5644883571869115e-07	0.22821639958571827	-0.0	0.2274226372560528	-0.0	0.21412776985721463	-0.0	0.21221476008045098
PM0-9396	1170375	1170417	-1	promoter	[b1113]	1170375	0					4.591655779049254e-07			49.6342363447357	-8.183979433198816e-07	0.225314237884383	-3.5644883571869115e-07	0.22821604313688254	-0.0	0.2274226372560528	-0.0	0.21412776985721463	-0.0	0.21221476008045098
b1114	1170518	1173964	-1	gene		1170518	0	P30958	Transcription-repair-coupling factor OS=Escherichia coli (strain K12) GN=mfd PE=1 SV=2	mfd	Cytoplasm	0.015201232325324318	0.017102112311525655	0.01577691671549291	49.63423680390128	6.636887019827631e-05	0.22531341948643968	6.537470289031122e-05	0.22821568668804681	7.076635648589387e-05	0.2274226372560528	7.763756390031785e-05	0.21412776985721463	7.05182364091846e-05	0.21221476008045098
PM0-2261	1173965	1174028	-1	promoter	[b1114]	1173965	0					4.591655779049254e-07			49.6494380362266	-8.183979433198816e-07	0.22537978835663797	-3.5644883571869115e-07	0.22828106139093712	-0.0	0.2274934036125387	-0.0	0.21420540742111494	-0.0	0.21228527831686017
b1115	1174092	1175165	-1	gene		1174092	0	P75955				4.591655779049254e-07			49.64943849539218	-8.183979433198816e-07	0.22537896995869464	-3.5644883571869115e-07	0.2282807049421014	-0.0	0.2274934036125387	-0.0	0.21420540742111494	-0.0	0.21228527831686017
b1116	1175427	1176626	1	gene		1175427	0	P0ADC3	Lipoprotein-releasing system transmembrane protein lolC OS=Escherichia coli (strain K12) GN=lolC PE=1 SV=1	lolC	Cell inner membrane	0.0020826405826794847	0.0021511033994538525	0.00197330147939911	49.64943895455775	1.530474886323662e-05	0.2253781515607513	1.3408915006862968e-05	0.22828034849326567	1.1189108583642629e-05	0.2274934036125387	1.304619734954365e-05	0.21420540742111494	1.2305161993869343e-05	0.21228527831686017
b1117	1176619	1177320	1	gene		1176626	0	P75957	Lipoprotein-releasing system ATP-binding protein LolD OS=Escherichia coli (strain K12) GN=lolD PE=1 SV=2	lolD	Cell inner membrane	0.02295401701381084	0.021096934285815244	0.019507179709757804	49.65152159514043	0.00011952473639259288	0.22539345630961455	9.223047518817261e-05	0.22829375740827254	9.745246288514233e-05	0.22750459272112233	9.881328576796847e-05	0.21421845361846448	0.00010056206394103525	0.21229758347885405
b1118	1177320	1178564	1	gene		1177320	0	P75958	Lipoprotein-releasing system transmembrane protein lolE OS=Escherichia coli (strain K12) GN=lolE PE=1 SV=3	lolE	Cell inner membrane	0.0002924324705765784	0.00011192147019949021	0.00013205982622152882	49.67447561215425	5.273146379001598e-06	0.22551298104600714	7.872473702712224e-06	0.2283859878834607	2.1854826795864345e-05	0.22760204518400748	4.811851575081743e-06	0.21431726690423245	9.274973533783127e-06	0.2123981455427951
b1119	1178593	1179504	1	gene		1178593	0	P75959				4.591655779049254e-07			49.67476804462481	3.5556330616713534e-05	0.22551825419238614	2.37248147491505e-05	0.22839386035716341	2.148172186639817e-05	0.22762390001080335	3.312377742160803e-05	0.21432207875580753	2.5874050446593446e-05	0.21240742051632888
b1120	1179631	1180359	1	gene		1179631	0	P75960	NAD-dependent deacetylase OS=Escherichia coli (strain K12) GN=cobB PE=1 SV=2	cobB	Cytoplasm	0.02651577762488479	0.025793090381983488	0.02631805427479489	49.67476850379039	0.00010060598847334314	0.22555381052300286	0.0001310923277038845	0.22841758517191257	0.00010143928633781526	0.22764538173266974	0.0001350312435058147	0.21435520253322912	0.00014121917203092612	0.21243329456677548
b1121	1180479	1181267	-1	gene		1180479	0	P75961				4.591655779049254e-07			49.70128428141528	-8.183979433198816e-07	0.2256544165114762	-3.5644883571869115e-07	0.22854867749961646	-0.0	0.22774682101900756	-0.0	0.21449023377673493	-0.0	0.2125745137388064
b1122	1181264	1181725	-1	gene		1181267	0	P75962				4.591655779049254e-07			49.70128474058085	-8.183979433198816e-07	0.22565359811353286	-3.5644883571869115e-07	0.22854832105078074	-0.0	0.22774682101900756	-0.0	0.21449023377673493	-0.0	0.2125745137388064
b1123	1181783	1182829	-1	gene		1181783	0	P0AFK9	Spermidine/putrescine-binding periplasmic protein OS=Escherichia coli (strain K12) GN=potD PE=1 SV=1	potD	Periplasm	0.2154028619518692	0.2101385015093994	0.22046670226469214	49.70128519974643	0.0002582706195379401	0.22565277971558953	0.0002880847824295353	0.22854796460194501	0.00026682464151971694	0.22774682101900756	0.00028683241126196626	0.21449023377673493	0.0002653418742128578	0.2125745137388064
b1124	1182826	1183620	-1	gene		1182829	0	P0AFK6	Spermidine/putrescine transport system permease protein potC OS=Escherichia coli (strain K12) GN=potC PE=3 SV=1	potC	Cell inner membrane	0.0019607515252624795	0.0014685421947169773	0.0012280877662700824	49.916688061698295	-8.183979433198816e-07	0.22591105033512748	-3.5644883571869115e-07	0.22883604938437455	-0.0	0.2280136456605273	-0.0	0.21477706618799688	-0.0	0.21283985561301927
b1125	1183617	1184444	-1	gene		1183620	0	P0AFK4				4.591655779049254e-07			49.91864881322356	-8.183979433198816e-07	0.22591023193718415	-3.5644883571869115e-07	0.22883569293553882	-0.0	0.2280136456605273	-0.0	0.21477706618799688	-0.0	0.21283985561301927
b1126	1184458	1185594	-1	gene		1184458	0	P69874	Spermidine/putrescine import ATP-binding protein PotA OS=Escherichia coli (strain K12) GN=potA PE=1 SV=1	potA	Cell inner membrane	0.017778761808993845	0.01626081920074204	0.018302936092945237	49.918649272389146	0.00012851549848560202	0.22590941353924082	0.0001540431117136235	0.2288353364867031	0.00014270051863313598	0.2280136456605273	0.0001461489131277083	0.21477706618799688	0.00013539564840327976	0.21283985561301927
PM0-8926	1185823	1185843	1	promoter	[b1127]	1185823	0					4.591655779049254e-07			49.93642803419813	-8.183979433198816e-07	0.22603792903772643	-3.5644883571869115e-07	0.22898937959841673	-0.0	0.22815634617916042	-0.0	0.21492321510112458	-0.0	0.21297525126142255
b1127	1185844	1187070	1	gene		1185844	0	P29745	Peptidase T OS=Escherichia coli (strain K12) GN=pepT PE=1 SV=2	pepT	Cytoplasm	0.019401462407015305	0.019664152673596343	0.019490122057467824	49.936428493363714	0.00019030449330364083	0.2260371106397831	0.00020843805114729373	0.228989023149581	0.0001262575056033509	0.22815634617916042	0.00011718572865120851	0.21492321510112458	0.00016019582483526684	0.21297525126142255
b1128	1187119	1188240	-1	gene		1187119	0	P27431				4.591655779049254e-07			49.955829955770724	0.0001344413689009699	0.22622741513308675	0.00013911657823902776	0.2291974612007283	0.00010476636103440005	0.22828260368476377	0.00011331747125976659	0.2150404008297758	0.00010797696959446038	0.2131354470862578
b1129	1188316	1189776	-1	gene		1188316	0	P23837	Sensor protein phoQ OS=Escherichia coli (strain K12) GN=phoQ PE=1 SV=1	phoQ	Cell inner membrane	0.0015395395357274534	0.0011053842844561867	0.0010873573818012561	49.955830414936294	1.0214335982967313e-05	0.22636185650198773	7.80766664495192e-06	0.22933657777896732	4.741636026368922e-06	0.22838737004579818	2.770056945583259e-06	0.21515371830103555	6.641602128817699e-06	0.21324342405585228
b1130	1189776	1190447	-1	gene		1189776	0					4.591655779049254e-07			49.95736995447203	-8.183979433198816e-07	0.2263720708379707	-3.5644883571869115e-07	0.22934438544561228	-0.0	0.22839211168182455	-0.0	0.21515648835798112	-0.0	0.2132500656579811
PM0-44765	1189777	1189940	-1	promoter	[b1129]	1190447	1					4.591655779049254e-07			49.95737041363761	-8.183979433198816e-07	0.22637125244002737	-3.5644883571869115e-07	0.22934402899677656	-0.0	0.22839211168182455	-0.0	0.21515648835798112	-0.0	0.2132500656579811
PM67	1190448	1190508	-1	promoter	[b1129, b1130]	1190448	0					4.591655779049254e-07			49.95737087280318	-8.183979433198816e-07	0.22637043404208404	-3.5644883571869115e-07	0.22934367254794083	-0.0	0.22839211168182455	-0.0	0.21515648835798112	-0.0	0.2132500656579811
b1131	1190616	1191986	-1	gene		1190616	0	P0AB89				4.591655779049254e-07			49.95737133196876	0.0005691341248886165	0.2263696156441407	0.0006267733017503358	0.2293433160991051	0.0005858277229926375	0.22839211168182455	0.0006771462820901656	0.21515648835798112	0.0006544097000397469	0.2132500656579811
b1132	1191990	1192631	-1	gene		1191990	0	P25746	High frequency lysogenization protein hflD OS=Escherichia coli (strain K12) GN=hflD PE=1 SV=1	hflD	Cytoplasm	0.006684917209647255	0.006284560105797983	0.004969664027605378	49.95737179113435	1.0344083267183407e-05	0.22693874976902934	1.018378616429722e-05	0.22997008940085545	1.4096812250688354e-05	0.2289779394048172	9.237568420149828e-06	0.2158336346400713	1.3005833386143349e-05	0.21390447535802085
PM00515	1192632	1192686	-1	promoter	[b1131, b1132]	1192632	0					4.591655779049254e-07			49.964056708343975	-8.183979433198816e-07	0.22694909385229653	-3.5644883571869115e-07	0.22998027318701975	-0.0	0.22899203621706787	-0.0	0.21584287220849144	-0.0	0.213917481191407
b1133	1192667	1193773	-1	gene		1192686	0	P25745	tRNA-specific 2-thiouridylase mnmA OS=Escherichia coli (strain K12) GN=mnmA PE=1 SV=4	mnmA	Cytoplasm	0.033758789505280946	0.033982103983968996	0.038722124802078886	49.964057167509566	0.00014813893105571204	0.2269482754543532	0.0001428137306084817	0.22997991673818402	0.00019576332397506948	0.22899203621706787	0.0001712647255065778	0.21584287220849144	0.00014115477458112949	0.213917481191407
b1134	1193827	1194288	-1	gene		1193827	0	P0AEI6				4.591655779049254e-07			49.99781595701484	1.5503583611498918e-05	0.22709641438540892	2.4080691000107838e-05	0.2301227304687925	3.7500925654911774e-05	0.22918779954104293	4.1066628612547476e-05	0.216014136933998	3.936423121341239e-05	0.21405863596598812
b1135	1194298	1194951	-1	gene		1194298	0	P75966				4.591655779049254e-07			49.99781641618041	1.0111362622772105e-05	0.22711191796902042	1.2715898157508493e-05	0.2301468111597926	8.880018159602971e-06	0.22922530046669784	9.673907297511093e-06	0.21605520356261057	1.3575649606541933e-05	0.21409800019720154
PM00575	1194961	1195122	1	promoter	[b1136]	1194961	0					4.591655779049254e-07			49.99781687534599	-8.183979433198816e-07	0.2271220293316432	-3.5644883571869115e-07	0.23015952705795012	-0.0	0.22923418048485744	-0.0	0.21606487746990807	-0.0	0.2141115758468081
b1136	1195123	1196373	1	gene		1195123	0	P08200				4.591655779049254e-07			49.997817334511566	0.007008267008233196	0.22712121093369986	0.007061558778301821	0.2301591706091144	0.006157458517848926	0.22923418048485744	0.00828143729064966	0.21606487746990807	0.00815684307458883	0.2141115758468081
b1137	1196867	1197532	-1	gene		1196867	0	P75967				4.591655779049254e-07			49.997817793677136	-8.183979433198816e-07	0.23412947794193306	-3.5644883571869115e-07	0.23722072938741623	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1138	1197533	1198237	-1	gene		1197533	0	P75968				4.591655779049254e-07			49.99781825284272	-8.183979433198816e-07	0.23412865954398973	-3.5644883571869115e-07	0.2372203729385805	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1139	1198695	1199588	1	gene		1198695	0	P11072				4.591655779049254e-07			49.997818712008296	-8.183979433198816e-07	0.2341278411460464	-3.5644883571869115e-07	0.23722001648974478	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1140	1199679	1200806	-1	gene		1199679	0	P75969				4.591655779049254e-07			49.997819171173866	-8.183979433198816e-07	0.23412702274810307	-3.5644883571869115e-07	0.23721966004090905	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1141	1200787	1201032	-1	gene		1200806	0	P75970				4.591655779049254e-07			49.99781963033945	-8.183979433198816e-07	0.23412620435015974	-3.5644883571869115e-07	0.23721930359207333	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1143	1201497	1201838	1	gene		1201497	0	P75972				4.591655779049254e-07			49.99782008950503	-8.183979433198816e-07	0.2341253859522164	-3.5644883571869115e-07	0.2372189471432376	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1144	1201776	1202084	-1	gene		1201838	0	P75973				4.591655779049254e-07			49.997820548670596	-8.183979433198816e-07	0.23412456755427308	-3.5644883571869115e-07	0.23721859069440188	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1145	1202259	1202933	-1	gene		1202259	0	P75974				4.591655779049254e-07			49.99782100783618	-8.183979433198816e-07	0.23412374915632975	-3.5644883571869115e-07	0.23721823424556615	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1146	1203024	1203224	1	gene		1203024	0	P75975				4.591655779049254e-07			49.99782146700176	-8.183979433198816e-07	0.23412293075838642	-3.5644883571869115e-07	0.23721787779673043	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1147	1203268	1203825	1	gene		1203268	0	P75976				4.591655779049254e-07			49.997821926167326	-8.183979433198816e-07	0.23412211236044309	-3.5644883571869115e-07	0.2372175213478947	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1148	1203822	1204160	1	gene		1203825	0	P75977				4.591655779049254e-07			49.99782238533291	-8.183979433198816e-07	0.23412129396249975	-3.5644883571869115e-07	0.23721716489905897	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b4692	1204170	1204403	1	gene		1204170	0					4.591655779049254e-07			49.997822844498494	-8.183979433198816e-07	0.23412047556455642	-3.5644883571869115e-07	0.23721680845022325	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b4693	1204404	1205537	1	gene		1204404	0					4.591655779049254e-07			49.99782330366406	-8.183979433198816e-07	0.2341196571666131	-3.5644883571869115e-07	0.23721645200138752	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1150	1205549	1205731	1	gene		1205549	0	P75979				4.591655779049254e-07			49.99782376282964	-8.183979433198816e-07	0.23411883876866976	-3.5644883571869115e-07	0.2372160955525518	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1151	1205731	1206142	1	gene		1205731	0	P75980				4.591655779049254e-07			49.997824221995224	-8.183979433198816e-07	0.23411802037072643	-3.5644883571869115e-07	0.23721573910371607	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1152	1206143	1206922	1	gene		1206143	0	P75981				4.591655779049254e-07			49.99782468116079	5.9790010678148715e-05	0.2341172019727831	5.0982147341107286e-05	0.23721538265488035	0.0	0.23539163900270638	0.0	0.22434631476055772	0.0	0.22226841892139693
b1153	1206913	1207497	1	gene		1206922	0	P75982				4.591655779049254e-07			49.99782514032637	-8.183979433198816e-07	0.23417699198346126	-3.5644883571869115e-07	0.23726636480222146	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1154	1207501	1208130	1	gene		1207501	0	P45581				4.591655779049254e-07			49.99782559949195	-8.183979433198816e-07	0.23417617358551793	-3.5644883571869115e-07	0.23726600835338574	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1155	1208132	1208545	1	gene		1208132	0	P09154				4.591655779049254e-07			49.99782605865752	-8.183979433198816e-07	0.2341753551875746	-3.5644883571869115e-07	0.23726565190455	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1156	1208517	1209119	-1	gene		1208545	0	P09153				4.591655779049254e-07			49.99782651782311	-8.183979433198816e-07	0.23417453678963127	-3.5644883571869115e-07	0.2372652954557143	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1157	1209119	1209619	-1	gene		1209119	0	P33227				4.591655779049254e-07			49.99782697698868	-8.183979433198816e-07	0.23417371839168794	-3.5644883571869115e-07	0.23726493900687856	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1158	1209685	1210239	1	gene		1209685	0	P03014				4.591655779049254e-07			49.99782743615425	-8.183979433198816e-07	0.2341728999937446	-3.5644883571869115e-07	0.23726458255804284	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1159	1210346	1211179	1	gene		1210346	0	P24200				4.591655779049254e-07			49.99782789531982	-8.183979433198816e-07	0.23417208159580127	-3.5644883571869115e-07	0.2372642261092071	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b4519	1211413	1211577	1	gene		1211413	0					4.591655779049254e-07			49.99782835448541	-8.183979433198816e-07	0.23417126319785794	-3.5644883571869115e-07	0.23726386966037138	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1160	1211680	1212003	-1	gene		1211680	0	P75987				4.591655779049254e-07			49.99782881365098	-8.183979433198816e-07	0.2341704447999146	-3.5644883571869115e-07	0.23726351321153566	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
PM0-36194	1212004	1212123	-1	promoter	[b1, b1160]	1212004	0					4.591655779049254e-07			49.99782927281656	-8.183979433198816e-07	0.23416962640197128	-3.5644883571869115e-07	0.23726315676269993	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1161	1212703	1213107	-1	gene		1212703	0	P75988				4.591655779049254e-07			49.997829731982144	-8.183979433198816e-07	0.23416880800402795	-3.5644883571869115e-07	0.2372628003138642	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1162	1213328	1214059	-1	gene		1213328	0	P75989				4.591655779049254e-07			49.997830191147706	-8.183979433198816e-07	0.23416798960608462	-3.5644883571869115e-07	0.23726244386502848	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
PM0-10022	1214060	1214113	-1	promoter	[b1162]	1214060	0					4.591655779049254e-07			49.99783065031329	-8.183979433198816e-07	0.2341671712081413	-3.5644883571869115e-07	0.23726208741619276	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1163	1214264	1215475	-1	gene		1214264	0	P75990				4.591655779049254e-07			49.99783110947887	-8.183979433198816e-07	0.23416635281019796	-3.5644883571869115e-07	0.23726173096735703	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
PM0-46215	1215476	1215506	-1	promoter	[b1163]	1215476	0					4.591655779049254e-07			49.997831568644436	-8.183979433198816e-07	0.23416553441225463	-3.5644883571869115e-07	0.2372613745185213	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
PM0-10543	1215752	1215788	1	promoter	[b1167, b1166, b1165, b1164]	1215752	0					4.591655779049254e-07			49.99783202781002	-8.183979433198816e-07	0.2341647160143113	-3.5644883571869115e-07	0.23726101806968558	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1164	1215789	1216025	1	gene		1215789	0	P75991				4.591655779049254e-07			49.997832486975604	-8.183979433198816e-07	0.23416389761636797	-3.5644883571869115e-07	0.23726066162084986	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1165	1216068	1216340	1	gene		1216068	0	P75992				4.591655779049254e-07			49.99783294614117	-8.183979433198816e-07	0.23416307921842464	-3.5644883571869115e-07	0.23726030517201413	-0.0	0.23539163900270638	-0.0	0.22434631476055772	-0.0	0.22226841892139693
b1166	1216369	1216635	1	gene		1216369	0	P75993				4.591655779049254e-07			49.99783340530675	9.713589754968263e-06	0.2341622608204813	1.6344655143591689e-06	0.2372599487231784	0.0	0.23539163900270638	0.0	0.22434631476055772	0.0	0.22226841892139693
